Division,District ,Upazila Name,Union Name,BBSID,Latitude,Longitude
Khulna,Magura,Magura Sadar,Satrujitpur,2555794,23.42084,89.48983
Khulna,Magura,Magura Sadar,Jagdal,2555754,23.41901,89.44255
Khulna,Magura,Magura Sadar,Maghi,2555774,23.43454,89.39763
Khulna,Magura,Magura Sadar,Hazipur,2555740,23.52849,89.37062
Khulna,Magura,Magura Sadar,Hazrapur,2555747,23.49574,89.36122
Khulna,Magura,Magura Sadar,Raghabdair,2555788,23.46230,89.34846
Khulna,Magura,Magura Sadar,Kuchiamora,2555767,23.38208,89.44613
Khulna,Magura,Magura Sadar,Gopalgram,2555733,23.38899,89.50650
Khulna,Magura,Magura Sadar,Birail Palita,2555713,23.32994,89.49797
Khulna,Magura,Magura Sadar,Atharakhada,2555706,23.53758,89.41087
Khulna,Kushtia,Mirpur,Bahalbaria,2509421,23.97946,89.01918
Khulna,Kushtia,Mirpur,Talbaria,2509494,23.95924,89.07948
Khulna,Kushtia,Mirpur,Barui Para,2509429,23.92862,89.05063
Khulna,Kushtia,Mirpur,Poradaha,2509480,23.86394,89.03041
Khulna,Kushtia,Mirpur,Ambaria,2509407,23.81783,88.99496
Khulna,Kushtia,Mirpur,Kursha,2509458,23.82866,88.95777
Khulna,Kushtia,Mirpur,Malihad,2509465,23.83541,88.92047
Khulna,Kushtia,Mirpur,Chhatian,2509436,23.88342,89.00201
Khulna,Kushtia,Mirpur,Sardarpur,2509487,23.90461,88.92479
Khulna,Kushtia,Mirpur,Amla,2509414,23.90684,88.93152
Khulna,Kushtia,Mirpur,Chithulia,2509443,23.95141,88.95883
Khulna,Kushtia,Mirpur,Mirpur,2509473,23.93893,88.99701
Khulna,Kushtia,Kushtia Sadar,Harinarayanpur,2507937,23.75669,89.14283
Khulna,Kushtia,Kushtia Sadar,Abdulpur,2507909,23.76930,89.10332
Khulna,Kushtia,Kushtia Sadar,Hatas Haripur,2507944,23.92767,89.12976
Khulna,Kushtia,Kushtia Sadar,Barakhada,2507925,23.91825,89.10882
Khulna,Kushtia,Kushtia Sadar,Mazampur,2507975,23.88494,89.12586
Khulna,Kushtia,Kushtia Sadar,Jagati,2507950,23.87806,89.09270
Khulna,Kushtia,Kushtia Sadar,Ailchara,2507912,23.85452,89.03964
Khulna,Kushtia,Kushtia Sadar,Paitkabari,2507988,23.79045,89.00445
Khulna,Kushtia,Kushtia Sadar,Gosind Durgapur,2507931,23.76841,89.00469
Khulna,Kushtia,Kushtia Sadar,Manohardia,2507982,23.72959,89.05104
Khulna,Kushtia,Kushtia Sadar,Jhaudia,2507963,23.77332,89.07191
Khulna,Kushtia,Kushtia Sadar,Alampur,2507918,23.84209,89.10125
Khulna,Kushtia,Kushtia Sadar,Jiraakhi,2507956,23.84818,89.15281
Khulna,Kushtia,Kushtia Sadar,Ujangram,2507994,23.79116,89.11289
Khulna,Kushtia,Kumarkhali,Kaya,2507151,23.91620,89.17881
Khulna,Kushtia,Kumarkhali,Shelaidaha,2507194,23.91485,89.23246
Khulna,Kushtia,Kumarkhali,Chapra,2507125,23.85838,89.17825
Khulna,Kushtia,Kumarkhali,Bagulat,2507108,23.81784,89.16826
Khulna,Kushtia,Kumarkhali,Chandpur,2507117,23.76525,89.19021
Khulna,Kushtia,Kumarkhali,Panti,2507177,23.77355,89.21367
Khulna,Kushtia,Kumarkhali,Jadu Boyra,2507134,23.83136,89.22980
Khulna,Kushtia,Kumarkhali,Jagannathpur,2507143,23.87631,89.27599
Khulna,Kushtia,Kumarkhali,Sadaki,2507186,23.85121,89.26732
Khulna,Kushtia,Kumarkhali,Nandalalpur,2507169,23.87067,89.22015
Khulna,Kushtia,Kumarkhali,Charshadipur,2507190,23.96046,89.21869
Khulna,Kushtia,Khoksha,Samaspur,2506371,23.83303,89.29995
Khulna,Kushtia,Khoksha,Khoksa,2506347,23.81795,89.27706
Khulna,Kushtia,Khoksha,Janipur,2506323,23.79322,89.28701
Khulna,Kushtia,Khoksha,Ambaria,2506372,23.87585,89.35197
Khulna,Kushtia,Khoksha,Gopogram,2506374,23.86148,89.30814
Khulna,Kushtia,Khoksha,Joyonto Hazari,2506377,23.85041,89.33594
Khulna,Kushtia,Khoksha,Osmanpur,2506379,23.79041,89.27400
Khulna,Kushtia,Khoksha,Betbaria,2506370,23.77540,89.28342
Khulna,Kushtia,Khoksha,Shimulia,2506371,23.80302,89.31975
Khulna,Kushtia,Daulatpur,Chilmari,2503927,24.10092,88.80156
Khulna,Kushtia,Daulatpur,Ramkrishnapur,2503988,24.07050,88.74505
Khulna,Kushtia,Daulatpur,Pragpur,2503981,24.00423,88.76851
Khulna,Kushtia,Daulatpur,Adabaria,2503906,23.98588,88.78532
Khulna,Kushtia,Daulatpur,Boalia,2503920,23.95499,88.81592
Khulna,Kushtia,Daulatpur,Khalishakundi,2503947,23.89357,88.87776
Khulna,Kushtia,Daulatpur,Aria,2503913,23.94770,88.88988
Khulna,Kushtia,Daulatpur,Mathurapur,2503961,24.02913,88.80924
Khulna,Kushtia,Daulatpur,Daulatpur,2503933,24.01051,88.84600
Khulna,Kushtia,Daulatpur,Refayetpur,2503994,24.00140,88.90078
Khulna,Kushtia,Daulatpur,Pearpur,2503967,23.98736,88.95495
Khulna,Kushtia,Daulatpur,Hogalbaria,2503940,24.03005,88.90901
Khulna,Kushtia,Daulatpur,Maricha,2503954,24.07100,88.88652
Khulna,Kushtia,Daulatpur,Philipnagar,2503974,24.07706,88.84248
Khulna,Kushtia,Bheramara,Juniadaha,2501567,24.09129,88.92824
Khulna,Kushtia,Bheramara,Bahadurpur,2501513,24.10345,88.96817
Khulna,Kushtia,Bheramara,Mokarimpur,2501581,24.04455,88.98976
Khulna,Kushtia,Bheramara,Dharampur,2501554,24.02001,88.97055
Khulna,Kushtia,Bheramara,Bahirchar,2501527,24.03917,89.01268
Khulna,Kushtia,Bheramara,Chandgram,2501540,24.01076,89.00045
Khulna,Khulna,Terokhada,Sachiadah,2479454,22.92269,89.72755
Khulna,Khulna,Terokhada,Sagladah,2479467,22.88341,89.68274
Khulna,Khulna,Terokhada,Ajugara,2479413,22.86706,89.65933
Khulna,Khulna,Terokhada,Terokhada,2479481,22.94932,89.67184
Khulna,Khulna,Terokhada,Barasat,2479427,22.94007,89.65042
Khulna,Khulna,Terokhada,Madhupur,2479440,22.88059,89.57454
Khulna,Khulna,Rupsa,Aichgati,2477513,22.82808,89.57236
Khulna,Khulna,Rupsa,Sreefaltala,2477567,22.83061,89.60341
Khulna,Khulna,Rupsa,T.s.bahirdia,2477581,22.80111,89.64733
Khulna,Khulna,Rupsa,Naihati,2477554,22.79884,89.61442
Khulna,Khulna,Rupsa,Ghatbhogh,2477527,22.81193,89.64345
Khulna,Khulna,Phultala,Jamira,2476957,22.93264,89.40299
Khulna,Khulna,Phultala,Atra Gilatala,2476977,22.91501,89.50364
Khulna,Khulna,Phultala,Phultala,2476976,22.98316,89.45227
Khulna,Khulna,Phultala,Damodar,2476938,22.96875,89.48095
Khulna,Khulna,Paikgacha,Kapilmuni,2476450,22.68360,89.30936
Khulna,Khulna,Paikgacha,Haridhali,2476444,22.68228,89.27917
Khulna,Khulna,Paikgacha,Raruli,2476483,22.62850,89.26835
Khulna,Khulna,Paikgacha,Chandkhali,2476416,22.53633,89.25510
Khulna,Khulna,Paikgacha,Laskar,2476461,22.55179,89.30751
Khulna,Khulna,Paikgacha,Garuikhali,2476439,22.51588,89.40350
Khulna,Khulna,Paikgacha,Deluti,2476427,22.64131,89.42506
Khulna,Khulna,Paikgacha,Sholadana,2476489,22.53222,89.39938
Khulna,Khulna,Paikgacha,Lata,2476467,22.64474,89.36684
Khulna,Khulna,Paikgacha,Gadaipur,2476433,22.62591,89.30654
Khulna,Khulna,Koyra,Maheshwaripur,2475378,22.45641,89.34044
Khulna,Khulna,Koyra,Amadi,2475305,22.46043,89.28071
Khulna,Khulna,Koyra,Bagali,2475311,22.44501,89.28195
Khulna,Khulna,Koyra,Maharajpur,2475372,22.38581,89.28531
Khulna,Khulna,Koyra,Dakshin Bedkasi,2475322,22.23820,89.32041
Khulna,Khulna,Koyra,Uttar Bedkashi,2475394,22.30007,89.30862
Khulna,Khulna,Koyra,Koyra,2475355,22.34588,89.29393
Khulna,Khulna,Dumuria,Maguraghona,2473054,22.81383,89.27260
Khulna,Khulna,Dumuria,Atlia,2473006,22.84080,89.30406
Khulna,Khulna,Dumuria,Kharnia,2473040,22.82157,89.35492
Khulna,Khulna,Dumuria,Rudaghara,2473074,22.85754,89.37519
Khulna,Khulna,Dumuria,Sovna,2473094,22.79410,89.37530
Khulna,Khulna,Dumuria,Magurkhali,2473047,22.70174,89.37149
Khulna,Khulna,Dumuria,Sarafpur,2473088,22.70108,89.43833
Khulna,Khulna,Dumuria,Sahas,2473081,22.75584,89.41656
Khulna,Khulna,Dumuria,Bhandar Para,2473013,22.77145,89.44790
Khulna,Khulna,Dumuria,Gutudia,2473033,22.80188,89.44387
Khulna,Khulna,Dumuria,Dumuria,2473027,22.80753,89.41997
Khulna,Khulna,Dumuria,Raghunathpur,2473061,22.86594,89.40403
Khulna,Khulna,Dumuria,Dhamalia,2473020,22.89529,89.37346
Khulna,Khulna,Dumuria,Rangpur,2473067,22.89046,89.46718
Khulna,Khulna,Dighulia,Dighulia,2474057,22.88933,89.53761
Khulna,Khulna,Dighulia,Barakpur,2474017,22.91882,89.53192
Khulna,Khulna,Dighulia,Senhati,2474085,22.86603,89.55542
Khulna,Khulna,Dighulia,Gazirhat,2474066,22.96190,89.56208
Khulna,Khulna,Dacope,Kamarkhola,2471763,22.53164,89.48715
Khulna,Khulna,Dacope,Sutarkhali,2471773,22.46310,89.44290
Khulna,Khulna,Dacope,Kailashganj,2471752,22.50341,89.52543
Khulna,Khulna,Dacope,Banisanta,2471713,22.50354,89.58214
Khulna,Khulna,Dacope,Laudubi,2471721,22.52400,89.56529
Khulna,Khulna,Dacope,Bajua,2471710,22.52953,89.57008
Khulna,Khulna,Dacope,Dacope,2471742,22.56003,89.50171
Khulna,Khulna,Dacope,Tildanga,2471784,22.57090,89.45572
Khulna,Khulna,Dacope,Chalna,2471731,22.60086,89.52446
Khulna,Khulna,Batiaghata,Jalma,2471271,22.76222,89.52754
Khulna,Khulna,Batiaghata,Amirpur,2471211,22.74186,89.59766
Khulna,Khulna,Batiaghata,Baliadanga,2471223,22.71968,89.56056
Khulna,Khulna,Batiaghata,Gangarampur,2471259,22.68008,89.51465
Khulna,Khulna,Batiaghata,Surkhali,2471283,22.66296,89.44327
Khulna,Khulna,Batiaghata,Batiaghata,2471235,22.73587,89.51654
Khulna,Khulna,Batiaghata,Bhanderkote,2471247,22.68651,89.57264
Khulna,Jhenaidha,Shailkupa,Nityanandapur,2448069,23.58996,89.29604
Khulna,Jhenaidha,Shailkupa,Bagura,2448012,23.61268,89.31247
Khulna,Jhenaidha,Shailkupa,Abaipur,2448010,23.61130,89.33446
Khulna,Jhenaidha,Shailkupa,Dhalhara Chandra,2448018,23.65625,89.34180
Khulna,Jhenaidha,Shailkupa,Hakimpur,2448050,23.68655,89.29737
Khulna,Jhenaidha,Shailkupa,Monohorpur,2448065,23.67611,89.26823
